id,country,city,latitude,longitude,altitude
"458","Argentina","pergamino","-33.8925000","-60.5724983","57.0"
"459","Argentina","olavarria","-36.9000000","-60.2833328","163.0"
"460","Argentina","rio gallegos","-51.6333333","-69.2166672","13.0"
"461","Argentina","junin","-34.5850000","-60.9588890","77.0"
"462","Argentina","san martin","-33.0666667","-68.4666672","656.0"
"463","Argentina","presidencia roque saenz pena","-26.7833333","-60.4500008","87.0"
"464","Argentina","lujan","-34.5702778","-59.1049995","22.0"
"465","Argentina","campana","-34.1769444","-58.9208336","3.0"
"466","Argentina","necochea","-38.5500000","-58.7500000","31.0"
"467","Argentina","gualeguaychu","-33.0102778","-58.5141678","15.0"
"468","Argentina","san ramon de la nueva oran","-23.1322304","-64.3259811","357.0"
"469","Argentina","general roca","-39.0333333","-67.5833359","232.0"
"470","Argentina","venado tuerto","-33.7497222","-61.9669456","109.0"
"471","Argentina","goya","-29.1333333","-59.2666664","23.0"
"472","Argentina","villa carlos paz","-31.4000000","-64.5166702","686.0"
"473","Argentina","concepcion del uruguay","-32.4833333","-58.2283325","3.0"
"474","Argentina","puerto madryn","-42.7666667","-65.0500031","18.0"
"475","Argentina","tartagal","-22.5333333","-63.8166656","468.0"
"476","Argentina","san francisco","-31.4333333","-62.0833321","123.0"
"477","Argentina","san pedro","-24.2333333","-64.8666687","563.0"
"478","Argentina","ushuaia","-54.8000000","-68.3000031","-9999.0"
"479","Argentina","punta alta","-38.8833333","-62.0833321","3.0"
"480","Argentina","general pico","-35.6666667","-63.7333336","103.0"
"481","Argentina","colegiales","-34.5833333","-58.4500008","21.0"
"482","Argentina","obera","-27.4833333","-55.1333351","302.0"
"483","Argentina","chivilcoy","-34.9083333","-60.0305557","34.0"
"484","Argentina","azul","-36.7833333","-59.8499985","137.0"
"485","Argentina","rio tercero","-32.1833333","-64.0999985","365.0"
"486","Argentina","mercedes","-34.6544444","-59.4344444","40.0"
"487","Argentina","libertador general san martin","-23.8000000","-64.8000031","473.0"
"488","Argentina","viedma","-40.8000000","-63.0000000","12.0"
"489","Argentina","san lorenzo","-28.1333333","-58.7666664","70.0"
"490","Argentina","cutral-co","-38.9333333","-69.2333298","612.0"
"491","Argentina","tres arroyos","-38.3833333","-60.2833328","100.0"
"492","Argentina","villa constitucion","-33.2333333","-60.3333321","50.0"
"493","Argentina","alta gracia","-31.6666667","-64.4333344","516.0"
"494","Argentina","canada de gomez","-32.8169444","-61.4008331","70.0"
"495","Argentina","bell ville","-32.6166667","-62.7000008","123.0"
"496","Argentina","nueve de julio","-35.4541667","-60.8913879","83.0"
"497","Argentina","chacabuco","-34.6416667","-60.4738884","66.0"
"498","Argentina","villa santa rita","-34.6147735","-58.4797096","21.0"
"499","Argentina","gualeguay","-33.1444444","-59.3291664","15.0"
"500","Argentina","puerto iguazu","-25.5991157","-54.5735550","183.0"
"501","Argentina","mercedes","-29.2000000","-58.0833321","85.0"
"502","Argentina","coronel suarez","-37.4666667","-61.9166679","228.0"
"503","Argentina","rawson","-43.3000000","-65.0999985","4.0"
"504","Argentina","dolores","-36.3333333","-57.6666679","9.0"
"505","Argentina","victoria","-32.6184122","-60.1547813","36.0"
"506","Argentina","lincoln","-34.8650000","-61.5319443","78.0"
"507","Argentina","veinticinco de mayo","-35.4280556","-60.1741676","59.0"
"508","Argentina","clorinda","-25.2833333","-57.7166672","63.0"
"509","Argentina","cafayate","-26.0833333","-65.9666672","1590.0"
"510","Argentina","el calafate","-50.3407497","-72.2768173","200.0"
"511","Argentina","larroque","-33.0333333","-59.0166664","58.0"
"512","Argentina","campo quijano","-24.9166667","-65.6500015","1665.0"
"513","Argentina","san antonio de los cobres","-24.1833333","-66.3499985","3932.0"
"514","Argentina","santa rosa de tastil","-24.4333333","-65.9499969","3346.0"
"515","Argentina","purmamarca","-23.7333333","-65.4833298","2222.0"
"516","Argentina","villa catedral","-41.1673478","-71.4387741","1021.0"
"517","Armenia","yerevan","40.1811111","44.5136108","1002.0"
"518","Armenia","gyumri","40.7894444","43.8474998","1545.0"
"519","Armenia","vanadzor","40.8127778","44.4883347","1320.0"
"520","Armenia","ejmiatsin","40.1727778","44.2924995","879.0"
"521","Armenia","hrazdan","40.5016667","44.7547226","1735.0"
"522","Armenia","abovyan","40.2691667","44.6244431","1408.0"
"523","Armenia","kapan","39.2011111","46.4150009","822.0"
"524","Armenia","ararat","39.8302778","44.7024994","813.0"
"525","Armenia","armavir","40.1522222","44.0308342","878.0"
"526","Armenia","gavarr","40.3588889","45.1266670","1982.0"
"527","Armenia","artashat","39.9538889","44.5505562","837.0"
"528","Armenia","goris","39.5077778","46.3386116","1363.0"
"529","Armenia","masis","40.0672222","44.4361115","843.0"
"530","Armenia","ashtarak","40.3016667","44.3591652","1190.0"
"531","Armenia","sevan","40.5550000","44.9536095","1905.0"
"532","Armenia","spitak","40.8372222","44.2675018","1543.0"
"533","Armenia","ijevan","40.8755556","45.1491661","755.0"
"534","Armenia","dilijan","40.7408333","44.8630562","1345.0"
"535","Armenia","alaverdi","41.1305556","44.6519432","1296.0"
"536","Armenia","vedi","39.9105556","44.7277794","919.0"
"537","Armenia","vardenis","40.1805556","45.7283325","1944.0"
"538","Armenia","martuni","40.1447222","45.3063889","1915.0"
"539","Armenia","yeghvard","40.3216667","44.4813881","1335.0"
"540","Armenia","metsamor","40.0713889","44.2891655","842.0"
"541","Armenia","berd","40.8808333","45.3916664","978.0"
"542","Armenia","vardenik","40.1350000","45.4363899","2031.0"
"543","Armenia","akhuryan","40.7813889","43.8963890","1544.0"
"544","Armenia","tashir","41.1244444","44.2819443","1522.0"
"545","Armenia","byureghavan","40.3147222","44.5936127","1411.0"
"546","Armenia","garrni","40.1194444","44.7230568","1410.0"
"547","Armenia","sarukhan","40.2891667","45.1341667","1972.0"
"548","Armenia","chambarak","40.5952778","45.3474998","1852.0"
"549","Armenia","aparan","40.5961111","44.3536110","1899.0"
"550","Armenia","noratus","40.3822222","45.1783333","1935.0"
"551","Armenia","hoktember","40.1361111","44.0138893","869.0"
"552","Armenia","noyemberyan","41.1725000","44.9936104","857.0"
"553","Armenia","karanlukh","40.1044444","45.2897224","2167.0"
"554","Armenia","mrgashat","40.1297222","44.0705566","856.0"
"555","Armenia","maralik","40.5722222","43.8669434","1717.0"
"556","Armenia","nor geghi","40.3211111","44.5797234","1300.0"
"557","Armenia","oshakan","40.2705556","44.2691650","1011.0"
"558","Armenia","metsavan","41.2016667","44.2288895","1560.0"
"559","Armenia","agarak","39.2038889","46.5472221","892.0"
"560","Armenia","jermuk","39.8416667","45.6722221","2135.0"
"561","Armenia","meghri","38.9022222","46.2383347","684.0"
"562","Armenia","odzun","41.0538889","44.6113892","1100.0"
"563","Armenia","zovuni","40.5108333","44.4288902","1852.0"
"564","Armenia","azatan","40.7238889","43.8205566","1483.0"
"565","Armenia","prroshyan","40.2480556","44.4150009","1185.0"
"566","Armenia","kasakh","40.5333333","44.4166679","1811.0"
"567","Armenia","yeranos","40.2080556","45.1861115","1963.0"
"568","Armenia","avshar","39.8405556","44.6836128","840.0"
"569","Armenia","lchashen","40.5202778","44.9308319","1893.0"
"570","Armenia","malishka","39.7369444","45.3875008","1187.0"
"571","Armenia","verin getashen","40.1327778","45.2486115","1968.0"
"572","Armenia","nalbandyan","40.0677778","43.9855537","870.0"
"573","Armenia","tsovinar","40.1608333","45.4538879","1916.0"
"574","Armenia","verin artashat","40.0005556","44.5849991","921.0"
"575","Armenia","shahumyan","39.9308333","44.5783348","835.0"
"576","Armenia","byurakan","40.3413889","44.2736130","1462.0"
"577","Armenia","tsovagyugh","40.6330556","44.9522209","1981.0"
"578","Armenia","gandzak","40.3147222","45.1113892","1985.0"
"579","Armenia","arshaluys","40.1688889","44.2141685","872.0"
"580","Armenia","voskevaz","40.2797222","44.2949982","1035.0"
"581","Armenia","aygavan","39.8647222","44.6702766","848.0"
"582","Armenia","dzoragyugh","40.1752778","45.1749992","2096.0"
"583","Armenia","karbi","40.3338889","44.3777771","1298.0"
"584","Armenia","astghadzor","40.1238889","45.3566666","2042.0"
"585","Armenia","hovtashat","40.1019444","44.3427773","835.0"
"586","Armenia","myasnikyan","40.1775000","43.9063873","913.0"
"587","Armenia","haghartsin","40.7780556","44.9625015","1075.0"
"588","Armenia","gay","40.0838889","44.3055573","839.0"
"589","Armenia","margahovit","40.7380556","44.6875000","1833.0"
"590","Armenia","vaghashen","40.1377778","45.3291664","1950.0"
"591","Armenia","aramus","40.2511111","44.6630554","1443.0"
"592","Armenia","artsvaberd","40.8336111","45.4711113","1167.0"
"593","Armenia","aygezard","39.9458333","44.6088905","879.0"
"594","Armenia","berdavan","41.2027778","45.0033340","671.0"
"595","Armenia","bambakashat","40.1144444","44.0122223","870.0"
"596","Armenia","arteni","40.2983333","43.7541656","1225.0"
"597","Armenia","dalarik","40.2183333","43.8602791","1020.0"
"598","Armenia","jrashen","40.7875000","44.1972237","1737.0"
"599","Armenia","norashen","40.0041667","44.5947227","935.0"
"600","Armenia","bagratashen","41.2458333","44.8211098","479.0"
"601","Armenia","janfida","40.0455556","44.0208321","877.0"
"602","Armenia","balahovit","40.2536111","44.6038895","1412.0"
"603","Armenia","marmarashen","40.0575000","44.4711113","853.0"
"604","Armenia","vostan","39.9588889","44.5591660","849.0"
"605","Armenia","aghavnatun","40.2336111","44.2513885","939.0"
"606","Armenia","aygehovit","40.9744444","45.2519455","815.0"
"607","Armenia","shnogh","41.1477778","44.8377762","684.0"
"608","Australia","sydney","-33.8678500","151.2073212","1.0"
"609","Australia","melbourne","-37.8139966","144.9633179","58.0"
"610","Australia","perth","-31.9333333","115.8333359","32.0"
"611","Australia","adelaide","-34.9333333","138.6000061","65.0"
"612","Australia","brisbane","-27.4679357","153.0280914","15.0"
"613","Australia","gold coast","-28.0000000","153.4333344","1.0"
"614","Australia","newcastle","-32.9271484","151.7764740","1.0"
"615","Australia","canberra","-35.2834625","149.1280670","609.0"
"616","Australia","wollongong","-34.4333333","150.8833313","26.0"
"617","Australia","geelong","-38.1471126","144.3607025","-9999.0"
"618","Australia","cairns","-16.9166667","145.7666626","1.0"
"619","Australia","geelong west","-38.1333333","144.3500061","-9999.0"
"620","Australia","townsville","-19.2500000","146.8000031","1.0"
"621","Australia","albury","-36.0833333","146.9166718","170.0"
"622","Australia","nowra","-34.8833333","150.6000061","1.0"
"623","Australia","darwin","-12.4611337","130.8418427","-9999.0"
"624","Australia","toowoomba","-27.5500000","151.9666595","560.0"
"625","Australia","ballarat","-37.5666667","143.8500061","465.0"
"626","Australia","bendigo","-36.7666667","144.2833405","234.0"
"627","Australia","mackay","-21.1500000","149.1999969","-9999.0"
"628","Australia","mandurah","-32.5500000","115.6999969","1.0"
"629","Australia","launceston","-41.4500000","147.1666718","105.0"
"630","Australia","rockhampton","-23.3833333","150.5000000","2.0"
"631","Australia","coffs harbour","-30.3000000","153.1333313","8.0"
"632","Australia","south brisbane","-27.4833333","153.0166626","17.0"
"633","Australia","wagga wagga","-35.1166667","147.3666687","148.0"
"634","Australia","bundaberg","-24.8500000","152.3500061","7.0"
"635","Australia","port macquarie","-31.4333333","152.9166718","-9999.0"
"636","Australia","mildura","-34.2000000","142.1499939","60.0"
"637","Australia","hobart","-42.9166667","147.3333282","151.0"
"638","Australia","torquay","-25.2833333","152.8666687","-9999.0"
"639","Australia","mooloolaba","-26.6833333","153.1166687","-9999.0"
"640","Australia","taree","-31.9000000","152.4666595","56.0"
"641","Australia","cranbourne","-38.1000000","145.2833405","1.0"
"642","Australia","caloundra","-26.8000000","153.1333313","1.0"
"643","Australia","tamworth","-31.1000000","150.9333344","545.0"
"644","Australia","kalgoorlie","-30.7500000","121.4666672","469.0"
"645","Australia","shepparton","-36.3833333","145.3999939","132.0"
"646","Australia","melton","-37.6833333","144.5833282","128.0"
"647","Australia","queanbeyan","-35.3500000","149.2333374","609.0"
"648","Australia","wodonga","-36.1166667","146.8833313","153.0"
"649","Australia","lismore","-28.8135438","153.2772980","130.0"
"650","Australia","gladstone","-23.8500000","151.2500000","1.0"
"651","Australia","orange","-33.2833333","149.1000061","652.0"
"652","Australia","warrnambool","-38.3833333","142.4833374","1.0"
"653","Australia","sunbury","-37.5833333","144.7333374","197.0"
"654","Australia","dubbo","-32.2500000","148.6166687","304.0"
"655","Australia","geraldton","-28.7666667","114.5999985","2.0"
"656","Australia","bunbury","-33.3333333","115.6333313","1.0"
"657","Australia","alice springs","-23.7000000","133.8833313","609.0"
"658","Australia","palmerston","-12.4860237","130.9832916","6.0"
"659","Australia","albany","-35.0169444","117.8916702","85.0"
"660","Australia","mount gambier","-37.8333333","140.7666626","82.0"
"661","Australia","armidale","-30.5166667","151.6499939","1014.0"
"662","Australia","mount isa","-20.7333333","139.5000000","438.0"
"663","Australia","caboolture","-27.0833333","152.9499969","66.0"
"664","Australia","goulburn","-34.7500000","149.7166595","563.0"
"665","Australia","mornington","-38.2166667","145.0333405","1.0"
"666","Australia","maryborough","-25.5333333","152.6999969","4.0"
"667","Australia","kwinana","-32.2500000","115.7666702","24.0"
"668","Australia","burnie","-41.0666667","145.9166718","1.0"
"669","Australia","brunswick","-37.7666667","144.9666595","129.0"
"670","Australia","craigieburn","-37.6000000","144.9499969","156.0"
"671","Australia","whyalla","-33.0333333","137.5833282","1.0"
"672","Australia","echuca","-36.1333333","144.7500000","73.0"
"673","Australia","devonport","-41.1666667","146.3500061","1.0"
"674","Australia","roebourne","-20.7833333","117.1333313","11.0"
"675","Australia","hornsby","-33.7000000","151.1000061","163.0"
"676","Australia","katoomba","-33.7000000","150.3000031","720.0"
"677","Australia","surfers paradise","-28.0027378","153.4299927","1.0"
"678","Australia","traralgon","-38.1833333","146.5333405","119.0"
"679","Australia","murray bridge","-35.1166667","139.2666626","10.0"
"680","Australia","nerang","-27.9833333","153.3333282","49.0"
"681","Australia","forster","-32.1666667","152.5166626","-9999.0"
"682","Australia","broken hill","-31.9500000","141.4333344","305.0"
"683","Australia","karratha","-20.7291441","116.8547058","1.0"
"684","Australia","south grafton","-29.7000000","152.9499969","78.0"
"685","Australia","cessnock","-32.8333333","151.3500061","152.0"
"686","Australia","gawler","-34.6000000","138.7333374","72.0"
"687","Australia","deception bay","-27.2000000","153.0333405","3.0"
"688","Australia","griffith","-34.2833333","146.0333405","117.0"
"689","Australia","buderim","-26.6833333","153.0500031","43.0"
"690","Australia","nambour","-26.6333333","152.9499969","139.0"
"691","Australia","crafers","-35.0000000","138.6999969","303.0"
"692","Australia","sawtell","-30.3833333","153.1000061","-9999.0"
"693","Australia","kingston","-42.9666667","147.3166656","23.0"
"694","Australia","port hedland","-20.3166667","118.5666656","-9999.0"
"695","Australia","ballina","-28.8666667","153.5666656","1.0"
"696","Australia","wangaratta","-36.3666667","146.3333282","148.0"
"697","Australia","port augusta","-32.5000000","137.7666626","7.0"
"698","Australia","singleton","-32.5666667","151.1833344","154.0"
"699","Australia","cleveland","-27.5333333","153.2666626","1.0"
"700","Australia","bongaree","-27.0797222","153.1586151","1.0"
"701","Australia","raymond terrace","-32.7500000","151.7500000","7.0"
"702","Australia","bacchus marsh","-37.6833333","144.4499969","129.0"
"703","Australia","broome","-17.9666667","122.2333298","-9999.0"
"704","Australia","moe","-38.1666667","146.2666626","150.0"
